FocusSector,Industry Group,Country,Exchange,Ticker,Company Name,Market,Turnover_USD,Above200DMA,Ret252,profit_margin,roe,revenue_growth,verified,yf,unverified_reason,expansion_signal
Medical Devices,Healthcare Products,Taiwan,TPEX,6572,"PlexBio Co., Ltd. (TPEX:6572)",TW,,,,-0.49152002,-0.18243,-0.274,NOT-PROFITABLE,6572.TWO,,False
Medical Devices,Healthcare Products,Taiwan,TPEX,1813,"Polylite Taiwan Co., Ltd. (TPEX:1813)",TW,,,,-0.14676,-0.07417,-0.118,NOT-PROFITABLE,1813.TWO,,False
Medical Devices,Healthcare Products,Taiwan,TPEX,6847,"Puriblood Medical Co., Ltd. (TPEX:6847)",TW,,,,-0.47370997,-0.24716,-0.454,NOT-PROFITABLE,6847.TWO,,False
Medical Devices,Healthcare Products,Taiwan,TPEX,3373,Radiant Innovation Inc. (TPEX:3373),TW,,,,-0.13721,-0.06504,0.02,NOT-PROFITABLE,3373.TWO,,False
Medical Devices,Healthcare Products,Taiwan,TPEX,4121,Rossmax International Ltd. (TPEX:4121),TW,,,,-0.01066,-0.041350003,-0.036,NOT-PROFITABLE,4121.TWO,,False
Medical Devices,Healthcare Products,Taiwan,TPEX,4198,S&S Healthcare Holding Ltd. (TPEX:4198),TW,,,,-0.27334,-0.17362,-0.395,NOT-PROFITABLE,4198.TWO,,False
Medical Devices,Healthcare Products,Taiwan,TWSE,1786,SciVision Biotech Inc. (TWSE:1786),TW,,,,0.14357,0.07089,0.005,PROFITABLE,1786.TW,,False
Medical Devices,Healthcare Products,Taiwan,TPEX,7790,"Spirit Scientific Co., Ltd. (TPEX:7790)",TW,,,,0.0734,0.05367,-0.09,PROFITABLE,7790.TWO,,False
Medical Devices,Healthcare Products,Taiwan,TPEX,1565,"St.Shine Optical Co.,Ltd. (TPEX:1565)",TW,,,,0.10853,0.063769996,-0.167,PROFITABLE,1565.TWO,,False
Medical Devices,Healthcare Products,Taiwan,TPEX,4115,"Sunder Biomedical Tech. Co., Ltd. (TPEX:4115)",TW,,,,0.0,,,UNVERIFIED,4115.TWO,yfinance_data_gap,False
Medical Devices,Healthcare Products,Taiwan,TWSE,4736,TaiDoc Technology Corporation (TWSE:4736),TW,,,,0.40493,0.1924,0.1,PROFITABLE,4736.TW,,True
Medical Devices,Healthcare Products,Taiwan,TPEX,6797,Taiwan Advanced Nanotech Inc. (TPEX:6797),TW,,,,-1.46793,-0.25465,-0.169,NOT-PROFITABLE,6797.TWO,,False
Medical Devices,Healthcare Products,Taiwan,TPEX,6649,"Taiwan Biomaterial Co., Ltd. (TPEX:6649)",TW,,,,0.14523,0.03996,-0.61,PROFITABLE,6649.TWO,,False
Medical Devices,Healthcare Products,Taiwan,TPEX,6493,Ttbio Corp. (TPEX:6493),TW,,,,-0.053400002,-0.06529,0.034,NOT-PROFITABLE,6493.TWO,,False
Medical Devices,Healthcare Products,Taiwan,TPEX,4150,"Unicon Optical Co., Ltd. (TPEX:4150)",TW,,,,-0.42729,-0.43668,-0.234,NOT-PROFITABLE,4150.TWO,,False
Medical Devices,Healthcare Products,Taiwan,TPEX,4129,United Orthopedic Corporation (TPEX:4129),TW,,,,0.0785,0.109799996,0.152,PROFITABLE,4129.TWO,,True
Medical Devices,Healthcare Products,Taiwan,TWSE,6782,Visco Vision Inc. (TWSE:6782),TW,,,,0.22126,0.25855,0.178,PROFITABLE,6782.TW,,True
Medical Devices,Healthcare Products,Taiwan,TPEX,4197,Visgeneer Inc. (TPEX:4197),TW,,,,0.0293,0.02671,0.277,PROFITABLE,4197.TWO,,True
Medical Devices,Healthcare Products,Taiwan,TWSE,4771,Vizionfocus Inc. (TWSE:4771),TW,,,,0.20573999,0.19191,0.272,PROFITABLE,4771.TW,,True
Medical Devices,Healthcare Products,Taiwan,TWSE,4106,Wellell Inc. (TWSE:4106),TW,,,,0.074250005,0.07646,0.115,PROFITABLE,4106.TW,,True
Medical Devices,Healthcare Products,Taiwan,TPEX,6767,"Wiltrom Co., Ltd. (TPEX:6767)",TW,,,,-0.06676,-0.035550002,0.008,NOT-PROFITABLE,6767.TWO,,False
Medical Devices,Healthcare Products,Taiwan,TPEX,6734,"iXensor Co., Ltd. (TPEX:6734)",TW,,,,-1.74692,-2.8337202,0.19,NOT-PROFITABLE,6734.TWO,,True
Medical Devices,Healthcare Products,Thailand,SET,NAM,Namwiwat Medical Corporation Public Company Limited (SET:NAM),,,,,0.039890002,0.03354,-0.299,PROFITABLE,NAM.BK,,False
Medical Devices,Healthcare Products,Thailand,SET,STGT,Sri Trang Gloves (Thailand) Public Company Limited (SET:STGT),,,,,-0.0065200003,-0.0039,-0.162,NOT-PROFITABLE,STGT.BK,,False
Medical Devices,Healthcare Products,Thailand,SET,TOG,Thai Optical Group Public Company Limited (SET:TOG),,,,,0.07446,0.11201999,-0.04,PROFITABLE,TOG.BK,,False
Medical Devices,Healthcare Products,Turkey,IBSE,MEDTR,Meditera Tibbi Malzeme Sanayi ve Ticaret Anonim Sirketi (IBSE:MEDTR),,,,,0.01001,0.0103400005,-0.178,PROFITABLE,MEDTR.IS,,False
Medical Devices,Healthcare Products,Turkey,IBSE,ONCSM,Oncosem Onkolojik Sistemler Sanayi Ve Ticaret Anonim Sirketi (IBSE:ONCSM),,,,,0.0638,0.12304,0.089,PROFITABLE,ONCSM.IS,,False
Medical Devices,Healthcare Products,Turkey,IBSE,SEYKM,Seyitler Kimya Sanayi A.S. (IBSE:SEYKM),,,,,0.03174,0.01577,0.115,PROFITABLE,SEYKM.IS,,True
Medical Devices,Healthcare Products,United Kingdom,AIM,ABDX,Abingdon Health Plc (AIM:ABDX),UK,,,,-0.3388,-0.50983,0.369,NOT-PROFITABLE,ABDX.L,,True
Medical Devices,Healthcare Products,United Kingdom,AIM,AMS,Advanced Medical Solutions Group plc (AIM:AMS),UK,,,,0.04348,0.04025,0.079,PROFITABLE,AMS.L,,False
Medical Devices,Healthcare Products,United Kingdom,AIM,CNSL,Cambridge Nutritional Sciences plc (AIM:CNSL),UK,,,,0.16938,0.13256,-0.066,PROFITABLE,CNSL.L,,False
Medical Devices,Healthcare Products,United Kingdom,AIM,CLBX,CelLBxHealth plc (AIM:CLBX),UK,,,,0.0,-1.6378101,-0.25,NOT-PROFITABLE,CLBX.L,,False
Medical Devices,Healthcare Products,United Kingdom,LSE,CTEC,Convatec Group PLC (LSE:CTEC),UK,,,,0.04978,0.07654,0.044,PROFITABLE,CTEC.L,,False
Medical Devices,Healthcare Products,United Kingdom,AIM,CREO,Creo Medical Group PLC (AIM:CREO),UK,,,,0.0,-0.76505995,,NOT-PROFITABLE,CREO.L,,False
Medical Devices,Healthcare Products,United Kingdom,AIM,EKF,EKF Diagnostics Holdings plc (AIM:EKF),UK,,,,0.041149996,0.03528,0.054,PROFITABLE,EKF.L,,False
Medical Devices,Healthcare Products,United Kingdom,AIM,EMVC,EMV Capital plc (AIM:EMVC),UK,,,,-0.00733,-0.046230003,0.385,NOT-PROFITABLE,EMVC.L,,True
Medical Devices,Healthcare Products,United Kingdom,AIM,FORF,Fortis Frontier PLC (AIM:FORF),UK,,,,0.0,-0.106350005,,NOT-PROFITABLE,FORF.L,,False
Medical Devices,Healthcare Products,United Kingdom,AIM,SPEC,INSPECS Group plc (AIM:SPEC),UK,,,,-0.04986,-0.03809,0.014,NOT-PROFITABLE,SPEC.L,,False
Medical Devices,Healthcare Products,United Kingdom,AIM,IHC,Inspiration Healthcare Group plc (AIM:IHC),UK,,,,-0.02187,-0.06439,0.111,NOT-PROFITABLE,IHC.L,,True
Medical Devices,Healthcare Products,United Kingdom,NasdaqGS,LIVN,LivaNova PLC (NasdaqGS:LIVN),UK,,,,0.12813,0.15404001,0.108,PROFITABLE,LIVN,,True
Medical Devices,Healthcare Products,United Kingdom,AIM,NIOX,NIOX Group Plc (AIM:NIOX),UK,,,,0.14374,0.11015,,PROFITABLE,NIOX.L,,False
Medical Devices,Healthcare Products,United Kingdom,AIM,RUA,RUA Life Sciences plc (AIM:RUA),UK,,,,0.061,,0.061,UNVERIFIED,RUA.L,yfinance_data_gap,False
Medical Devices,Healthcare Products,United Kingdom,LSE,SN.,Smith & Nephew plc (LSE:SN.),UK,,,,,,,UNVERIFIED,SN..L,yfinance_data_gap,False
Medical Devices,Healthcare Products,United Kingdom,NGM,SIN,Solution International Nordics AB (publ) (NGM:SIN),UK,,,,-0.04853,,,UNVERIFIED,SIN.ST,yfinance_data_gap,False
Medical Devices,Healthcare Products,United Kingdom,AIM,SUN,Surgical Innovations Group plc (AIM:SUN),UK,,,,-0.07714,-0.11058,-0.054,NOT-PROFITABLE,SUN.L,,False
Medical Devices,Healthcare Products,United Kingdom,AIM,TSTL,Tristel plc (AIM:TSTL),UK,,,,0.15875,0.24193001,0.136,PROFITABLE,TSTL.L,,True
Medical Devices,Healthcare Products,United States,AIM,AOTI,"AOTI, Inc. (AIM:AOTI)",US,,,,0.04007,0.14265001,0.084,PROFITABLE,AOTI.L,,False
Medical Devices,Healthcare Products,United States,NYSE,ABT,Abbott Laboratories (NYSE:ABT),US,1174901628.0,False,,0.116450004,0.10576,0.13,PROFITABLE,ABT,,True
Medical Devices,Healthcare Products,United States,NasdaqGS,ARAY,Accuray Incorporated (NasdaqGS:ARAY),US,463437.0,False,,-0.10764,-1.01063,-0.074,NOT-PROFITABLE,ARAY,,False
Medical Devices,Healthcare Products,United States,NYSEAM,ACU,Acme United Corporation (NYSEAM:ACU),US,579847.0,True,,0.04638,0.08352,0.161,PROFITABLE,ACU,,True
Medical Devices,Healthcare Products,United States,NasdaqCM,ADGM,"Adagio Medical Holdings, Inc. (NasdaqCM:ADGM)",US,39927.0,False,,0.0,-6.57763,,NOT-PROFITABLE,ADGM,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,ADVB,Advanced Biomed Inc. (NasdaqCM:ADVB),US,53989.0,False,,0.0,0.71332,,NOT-PROFITABLE,ADVB,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,AEMD,"Aethlon Medical, Inc. (NasdaqCM:AEMD)",US,431223.0,False,,0.0,-1.4288901,,NOT-PROFITABLE,AEMD,,False
Medical Devices,Healthcare Products,United States,NasdaqGS,ATEC,"Alphatec Holdings, Inc. (NasdaqGS:ATEC)",US,20827719.0,False,,-0.13495,-3.7344298,0.151,NOT-PROFITABLE,ATEC,,True
Medical Devices,Healthcare Products,United States,NasdaqGS,ANGO,"AngioDynamics, Inc. (NasdaqGS:ANGO)",US,3995091.0,True,,-0.11476,-0.2077,0.08,NOT-PROFITABLE,ANGO,,False
Medical Devices,Healthcare Products,United States,TWSE,6598,Applied BioCode Corporation (TWSE:6598),US,,,,-0.25245002,-0.18891001,0.809,NOT-PROFITABLE,6598.TW,,True
Medical Devices,Healthcare Products,United States,NasdaqGS,APYX,Apyx Medical Corporation (NasdaqGS:APYX),US,641152.0,True,,-0.1478,-0.90693,0.221,NOT-PROFITABLE,APYX,,True
Medical Devices,Healthcare Products,United States,NYSE,AORT,"Artivion, Inc. (NYSE:AORT)",US,16827199.0,False,,-0.00671,-0.0073100002,0.113,NOT-PROFITABLE,AORT,,True
Medical Devices,Healthcare Products,United States,OTCPK,AWHL,Aspira Women's Health Inc. (OTCPK:AWHL),US,22253.0,True,,-1.1512799,,-0.137,UNVERIFIED,AWHL,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqGM,ATRC,"AtriCure, Inc. (NasdaqGM:ATRC)",US,20433084.0,False,,0.01852,0.02151,0.128,PROFITABLE,ATRC,,True
Medical Devices,Healthcare Products,United States,NasdaqCM,AMIX,"Autonomix Medical, Inc. (NasdaqCM:AMIX)",US,60549.0,False,,0.0,-2.38888,,NOT-PROFITABLE,AMIX,,False
Medical Devices,Healthcare Products,United States,NYSE,AVNS,"Avanos Medical, Inc. (NYSE:AVNS)",US,23442390.0,True,,-0.10393,-0.09177,0.088,NOT-PROFITABLE,AVNS,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,AGPU,Axe Compute Inc. (NasdaqCM:AGPU),US,1779896.0,True,,0.0,-11.876751,-0.68,NOT-PROFITABLE,AGPU,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,AXGN,"Axogen, Inc. (NasdaqCM:AXGN)",US,50218902.0,True,,-0.13356,-0.18205999,0.231,NOT-PROFITABLE,AXGN,,True
Medical Devices,Healthcare Products,United States,NasdaqGM,BBNX,"Beta Bionics, Inc. (NasdaqGM:BBNX)",US,14834913.0,False,,-0.61315,-0.26155,0.378,NOT-PROFITABLE,BBNX,,True
Medical Devices,Healthcare Products,United States,NasdaqCM,XAIR,"Beyond Air, Inc. (NasdaqCM:XAIR)",US,94791.0,False,,0.0,-3.34135,0.655,NOT-PROFITABLE,XAIR,,True
Medical Devices,Healthcare Products,United States,OTCPK,BIEL,BioElectronics Corporation (OTCPK:BIEL),US,,,,-0.18007,,-0.651,UNVERIFIED,BIEL,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqCM,BMRA,"Biomerica, Inc. (NasdaqCM:BMRA)",US,30506.0,False,,-0.96463996,-0.94317,-0.118,NOT-PROFITABLE,BMRA,,False
Medical Devices,Healthcare Products,United States,NasdaqGS,BVS,Bioventus Inc. (NasdaqGS:BVS),US,5586170.0,True,,0.09361,0.25684,0.038,PROFITABLE,BVS,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,BJDX,"Bluejay Diagnostics, Inc. (NasdaqCM:BJDX)",US,332859.0,False,,0.0,-1.7156199,,NOT-PROFITABLE,BJDX,,False
Medical Devices,Healthcare Products,United States,NYSE,BSX,Boston Scientific Corporation (NYSE:BSX),US,934055861.0,False,,0.17499,0.15338999,0.075,PROFITABLE,BSX,,False
Medical Devices,Healthcare Products,United States,NYSE,BFLY,"Butterfly Network, Inc. (NYSE:BFLY)",US,36830912.0,True,,-0.66745,-0.35457,0.395,NOT-PROFITABLE,BFLY,,True
Medical Devices,Healthcare Products,United States,NYSE,CNMD,CONMED Corporation (NYSE:CNMD),US,19033900.0,False,,0.04119,0.05527,0.003,PROFITABLE,CNMD,,False
Medical Devices,Healthcare Products,United States,NasdaqGS,CVRX,"CVRx, Inc. (NasdaqGS:CVRX)",US,1438629.0,False,,-0.84932,-1.3344501,0.156,NOT-PROFITABLE,CVRX,,True
Medical Devices,Healthcare Products,United States,NasdaqCM,CV,"CapsoVision, Inc. (NasdaqCM:CV)",US,868924.0,True,,-1.9887199,-1.85089,0.003,NOT-PROFITABLE,CV,,False
Medical Devices,Healthcare Products,United States,NasdaqGS,CARL,"Carlsmed, Inc. (NasdaqGS:CARL)",US,1105293.0,False,,-0.57422,-0.66141,0.567,NOT-PROFITABLE,CARL,,True
Medical Devices,Healthcare Products,United States,NYSEAM,VTAK,"Catheter Precision, Inc. (NYSEAM:VTAK)",US,84448.0,False,,0.0,-1.79699,2.021,NOT-PROFITABLE,VTAK,,True
Medical Devices,Healthcare Products,United States,NasdaqGS,CBLL,"CeriBell, Inc. (NasdaqGS:CBLL)",US,5036317.0,True,,-0.64725995,-0.43929002,0.325,NOT-PROFITABLE,CBLL,,True
Medical Devices,Healthcare Products,United States,NasdaqGM,CERS,Cerus Corporation (NasdaqGM:CERS),US,6539469.0,True,,-0.030620001,-0.10772,0.095,NOT-PROFITABLE,CERS,,False
Medical Devices,Healthcare Products,United States,OTCPK,KKUR,"ChromoCure, Inc. (OTCPK:KKUR)",US,,,,,,,UNVERIFIED,KKUR,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqCM,CLPT,"ClearPoint Neuro, Inc. (NasdaqCM:CLPT)",US,8972881.0,True,,-0.81757003,-2.26521,0.181,NOT-PROFITABLE,CLPT,,True
Medical Devices,Healthcare Products,United States,NasdaqCM,CODX,"Co-Diagnostics, Inc. (NasdaqCM:CODX)",US,1984898.0,False,,0.0,-1.5165801,1.903,NOT-PROFITABLE,CODX,,True
Medical Devices,Healthcare Products,United States,ASX,CVB,CurveBeam AI Limited (ASX:CVB),US,,,,-1.3305,-0.41804,0.011,NOT-PROFITABLE,CVB.AX,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,CTSO,Cytosorbents Corporation (NasdaqCM:CTSO),US,51937.0,False,,-0.48941,-3.36207,0.002,NOT-PROFITABLE,CTSO,,False
Medical Devices,Healthcare Products,United States,NasdaqGS,XRAY,DENTSPLY SIRONA Inc. (NasdaqGS:XRAY),US,49848858.0,False,,-0.14987999,-0.33031,-0.041,NOT-PROFITABLE,XRAY,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,DXR,Daxor Corporation (NasdaqCM:DXR),US,14021.0,False,,343.59164,0.22453,-0.826,PROFITABLE,DXR,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,DCTH,"Delcath Systems, Inc. (NasdaqCM:DCTH)",US,6008327.0,True,,0.00558,0.00471,0.206,PROFITABLE,DCTH,,True
Medical Devices,Healthcare Products,United States,OTCPK,DYNT,Dynatronics Corporation (OTCPK:DYNT),US,,,,,,,UNVERIFIED,DYNT,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,OTCPK,ECGI,"ECGI Holdings, Inc. (OTCPK:ECGI)",US,,,,0.0,,,UNVERIFIED,ECGI,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqCM,NDRA,ENDRA Life Sciences Inc. (NasdaqCM:NDRA),US,70869.0,True,,0.0,-4.12598,,NOT-PROFITABLE,NDRA,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,FEED,"ENvue Medical, Inc. (NasdaqCM:FEED)",US,272473.0,False,,0.0,-0.59492,-0.363,NOT-PROFITABLE,FEED,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,EKSO,"Ekso Bionics Holdings, Inc. (NasdaqCM:EKSO)",US,,,,,,,UNVERIFIED,EKSO,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NYSEAM,ELMD,"Electromed, Inc. (NYSEAM:ELMD)",US,2144934.0,True,,0.14082,0.21704,0.184,PROFITABLE,ELMD,,True
Medical Devices,Healthcare Products,United States,OTCPK,EMED,"Electromedical Technologies, Inc. (OTCPK:EMED)",US,239.0,False,,-1.8203,,-0.869,UNVERIFIED,EMED,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqGS,EMBC,Embecta Corp. (NasdaqGS:EMBC),US,6111401.0,False,,0.085889995,,-0.081,UNVERIFIED,EMBC,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,OTCPK,ECIA,Encision Inc. (OTCPK:ECIA),US,,,,-0.06047,-0.21360001,-0.022,NOT-PROFITABLE,ECIA,,False
Medical Devices,Healthcare Products,United States,NYSE,ENOV,Enovis Corporation (NYSE:ENOV),US,23098500.0,False,,-0.4797,-0.54142,0.032,NOT-PROFITABLE,ENOV,,False
Medical Devices,Healthcare Products,United States,NYSE,NVST,Envista Holdings Corporation (NYSE:NVST),US,62622401.0,True,,0.03326,0.030569999,0.071,PROFITABLE,NVST,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,COCH,"Envoy Medical, Inc. (NasdaqCM:COCH)",US,65566.0,False,,0.0,,-0.346,UNVERIFIED,COCH,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,OTCPK,ESMC,Escalon Medical Corp. (OTCPK:ESMC),US,90.0,False,,0.16177,0.57488996,-0.249,PROFITABLE,ESMC,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,FONR,FONAR Corporation (NasdaqCM:FONR),US,,,,,,,UNVERIFIED,FONR,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqCM,FEMY,Femasys Inc. (NasdaqCM:FEMY),US,257673.0,False,,0.0,-2.55959,0.245,NOT-PROFITABLE,FEMY,,True
Medical Devices,Healthcare Products,United States,NasdaqGM,GUTS,"Fractyl Health, Inc. (NasdaqGM:GUTS)",US,1203595.0,False,,0.0,,,UNVERIFIED,GUTS,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqGS,GEHC,GE HealthCare Technologies Inc. (NasdaqGS:GEHC),US,304399831.0,False,,0.093339995,0.19376,0.058,PROFITABLE,GEHC,,False
Medical Devices,Healthcare Products,United States,OTCPK,EMDF,Garrison Film Productions Inc. (OTCPK:EMDF),US,,,,-2.47261,,190.925,UNVERIFIED,EMDF,yfinance_data_gap,True
Medical Devices,Healthcare Products,United States,NYSE,GKOS,Glaukos Corporation (NYSE:GKOS),US,126536888.0,True,,-0.30685,-0.25981,0.495,NOT-PROFITABLE,GKOS,,True
Medical Devices,Healthcare Products,United States,OTCPK,GIPL,Global Innovative Platforms Inc. (OTCPK:GIPL),US,,True,,0.0,-1.71826,,NOT-PROFITABLE,GIPL,,False
Medical Devices,Healthcare Products,United States,NYSE,GMED,"Globus Medical, Inc. (NYSE:GMED)",US,130886047.0,True,,0.17025,0.118140005,0.059,PROFITABLE,GMED,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,GCTK,"GlucoTrack, Inc. (NasdaqCM:GCTK)",US,217551.0,False,,0.0,-5.2720504,,NOT-PROFITABLE,GCTK,,False
Medical Devices,Healthcare Products,United States,OTCPK,GTHP,"Guided Therapeutics, Inc. (OTCPK:GTHP)",US,168.0,False,,0.0,,,UNVERIFIED,GTHP,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NYSE,HAE,Haemonetics Corporation (NYSE:HAE),US,73758375.0,True,,0.07122,0.111999996,0.056,PROFITABLE,HAE,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,BEAT,"HeartBeam, Inc. (NasdaqCM:BEAT)",US,455210.0,False,,0.0,-4.95615,,NOT-PROFITABLE,BEAT,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,HSCS,HeartSciences Inc. (NasdaqCM:HSCS),US,81914.0,True,,0.0,-42.39907,-1.0,NOT-PROFITABLE,HSCS,,False
Medical Devices,Healthcare Products,United States,NasdaqGS,HOLX,"Hologic, Inc. (NasdaqGS:HOLX)",US,,,,,,,UNVERIFIED,HOLX,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqGM,HYPR,"Hyperfine, Inc. (NasdaqGM:HYPR)",US,732376.0,True,,-2.10752,-0.96967006,0.448,NOT-PROFITABLE,HYPR,,True
Medical Devices,Healthcare Products,United States,NasdaqGS,ICUI,"ICU Medical, Inc. (NasdaqGS:ICUI)",US,37979321.0,True,,0.01393,0.014099999,0.005,PROFITABLE,ICUI,,False
Medical Devices,Healthcare Products,United States,NasdaqGS,IDXX,"IDEXX Laboratories, Inc. (NasdaqGS:IDXX)",US,342533999.0,False,,0.25030002,0.74211,0.097,PROFITABLE,IDXX,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,IVF,"INVO Fertility, Inc. (NasdaqCM:IVF)",US,215076.0,False,,-1.5872501,-1.0221701,0.231,NOT-PROFITABLE,IVF,,True
Medical Devices,Healthcare Products,United States,NasdaqGM,IRMD,IRADIMED CORPORATION (NasdaqGM:IRMD),US,13443968.0,True,,0.26703,0.2352,0.003,PROFITABLE,IRMD,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,IRIX,IRIDEX Corporation (NasdaqCM:IRIX),US,60427.0,False,,-0.06229,-0.56544,-0.008,NOT-PROFITABLE,IRIX,,False
Medical Devices,Healthcare Products,United States,ASX,IPD,ImpediMed Limited (ASX:IPD),US,,,,-1.71255,-1.17918,0.251,NOT-PROFITABLE,IPD.AX,,True
Medical Devices,Healthcare Products,United States,OTCPK,IVRO,"InVitro International, Inc. (OTCPK:IVRO)",US,,,,0.13152,0.0706,-0.129,PROFITABLE,IVRO,,False
Medical Devices,Healthcare Products,United States,OTCPK,INND,"InnerScope Hearing Technologies, Inc. (OTCPK:INND)",US,,,,0.0,,,UNVERIFIED,INND,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,NasdaqGS,INGN,"Inogen, Inc. (NasdaqGS:INGN)",US,2032450.0,True,,-0.06942,-0.1314,0.03,NOT-PROFITABLE,INGN,,False
Medical Devices,Healthcare Products,United States,NYSE,INSP,"Inspire Medical Systems, Inc. (NYSE:INSP)",US,37342018.0,False,,0.15026,0.17965001,-0.076,PROFITABLE,INSP,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,NSPR,"InspireMD, Inc. (NasdaqCM:NSPR)",US,98198.0,False,,0.0,-1.4260001,1.222,NOT-PROFITABLE,NSPR,,True
Medical Devices,Healthcare Products,United States,NasdaqGS,PODD,Insulet Corporation (NasdaqGS:PODD),US,223363790.0,False,,0.12291,0.26016,0.235,PROFITABLE,PODD,,True
Medical Devices,Healthcare Products,United States,NYSE,ITGR,Integer Holdings Corporation (NYSE:ITGR),US,33817226.0,True,,0.06965,0.075040005,-0.026,PROFITABLE,ITGR,,False
Medical Devices,Healthcare Products,United States,NasdaqGS,IART,Integra LifeSciences Holdings Corporation (NasdaqGS:IART),US,15245017.0,True,,-0.0044,-0.00696,0.008,NOT-PROFITABLE,IART,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,INBS,Intelligent Bio Solutions Inc. (NasdaqCM:INBS),US,134403.0,False,,-2.96771,-1.7019,0.455,NOT-PROFITABLE,INBS,,True
Medical Devices,Healthcare Products,United States,NasdaqGS,ISRG,"Intuitive Surgical, Inc. (NasdaqGS:ISRG)",US,1080038413.0,False,,0.28445998,0.17423001,0.185,PROFITABLE,ISRG,,True
Medical Devices,Healthcare Products,United States,NasdaqCM,KRMD,"KORU Medical Systems, Inc. (NasdaqCM:KRMD)",US,422493.0,False,,-0.04034,-0.10524,0.182,NOT-PROFITABLE,KRMD,,True
Medical Devices,Healthcare Products,United States,OTCPK,KLYG,"Kelyniam Global, Inc. (OTCPK:KLYG)",US,154.0,True,,-0.081750005,-0.31639,0.131,NOT-PROFITABLE,KLYG,,True
Medical Devices,Healthcare Products,United States,NasdaqGS,KMTS,"Kestra Medical Technologies, Ltd. (NasdaqGS:KMTS)",US,5977500.0,True,,-1.3835499,-0.566,0.662,NOT-PROFITABLE,KMTS,,True
Medical Devices,Healthcare Products,United States,NasdaqGM,KEQU,Kewaunee Scientific Corporation (NasdaqGM:KEQU),US,88945.0,False,,0.03411,0.14631,-0.075,PROFITABLE,KEQU,,False
Medical Devices,Healthcare Products,United States,NasdaqCM,LNSR,"LENSAR, Inc. (NasdaqCM:LNSR)",US,283969.0,False,,0.50944,3.6254501,-0.052,PROFITABLE,LNSR,,False
Medical Devices,Healthcare Products,United States,NasdaqGM,LNTH,"Lantheus Holdings, Inc. (NasdaqGM:LNTH)",US,86013904.0,True,,0.1769,0.22215,0.027,PROFITABLE,LNTH,,False
Medical Devices,Healthcare Products,United States,NasdaqGM,LMAT,"LeMaitre Vascular, Inc. (NasdaqGM:LMAT)",US,25636770.0,True,,0.25024998,0.16774,0.096,PROFITABLE,LMAT,,False
Medical Devices,Healthcare Products,United States,OTCPK,LLBO,"Lifeline Biotechnologies, Inc. (OTCPK:LLBO)",US,,,,0.0,,,UNVERIFIED,LLBO,yfinance_data_gap,False
Medical Devices,Healthcare Products,United States,OTCPK,LGMK,"LogicMark, Inc. (OTCPK:LGMK)",US,1162.0,False,,-0.55842,-0.33929002,0.24,NOT-PROFITABLE,LGMK,,True
Medical Devices,Healthcare Products,United States,NasdaqCM,LUCD,Lucid Diagnostics Inc. (NasdaqCM:LUCD),US,917484.0,False,,0.0,,0.517,UNVERIFIED,LUCD,yfinance_data_gap,True
Medical Devices,Healthcare Products,United States,NasdaqCM,LUCY,"Lucyd, Inc (NasdaqCM:LUCY)",US,52273.0,False,,-2.72479,-1.02398,0.702,NOT-PROFITABLE,LUCY,,True
Medical Devices,Healthcare Products,United States,ASX,LDX,Lumos Diagnostics Holdings Limited (ASX:LDX),US,,,,-0.75806,-1.23273,-0.03,NOT-PROFITABLE,LDX.AX,,False
